"","genes_GO_full$Gene","genes_GO_full$`GO term accession`"
"7864","Zm00001d046357","GO:0005975"
"7865","Zm00001d046357","GO:0016798"
"7866","Zm00001d046357","GO:0004553"
"7867","Zm00001d046357","GO:0016787"
"7868","Zm00001d046357","GO:0004565"
"7869","Zm00001d046357","GO:0008152"
"7870","Zm00001d046357","GO:0005975"
"7871","Zm00001d046357","GO:0016798"
"7872","Zm00001d046357","GO:0004553"
"7873","Zm00001d046357","GO:0016787"
"7874","Zm00001d046357","GO:0004565"
"7875","Zm00001d046357","GO:0008152"
"7876","Zm00001d046357","GO:0005975"
"7877","Zm00001d046357","GO:0016798"
"7878","Zm00001d046357","GO:0004553"
"7879","Zm00001d046357","GO:0016787"
"7880","Zm00001d046357","GO:0004565"
"7881","Zm00001d046357","GO:0008152"
"7882","Zm00001d046357","GO:0005975"
"7883","Zm00001d046357","GO:0016798"
"7884","Zm00001d046357","GO:0004553"
"7885","Zm00001d046357","GO:0016787"
"7886","Zm00001d046357","GO:0004565"
"7887","Zm00001d046357","GO:0008152"
"7888","Zm00001d046357","GO:0005975"
"7889","Zm00001d046357","GO:0016798"
"7890","Zm00001d046357","GO:0004553"
"7891","Zm00001d046357","GO:0016787"
"7892","Zm00001d046357","GO:0005975"
"7893","Zm00001d046357","GO:0004553"
"7894","Zm00001d046357","GO:0005975"
"7895","Zm00001d046357","GO:0004553"
"7896","Zm00001d046357","GO:0005975"
"7897","Zm00001d046357","GO:0004553"
"7898","Zm00001d046357","GO:0005975"
"7899","Zm00001d046357","GO:0004553"
"7900","Zm00001d046357","GO:0005975"
"7901","Zm00001d046357","GO:0004553"
"7902","Zm00001d047647","GO:0016757"
"7903","Zm00001d047647","GO:0016021"
"7904","Zm00001d047647","GO:0016740"
"7905","Zm00001d047492","GO:0030001"
"7906","Zm00001d047492","GO:0046872"
"7912","Zm00001d000222","GO:0008643"
"7913","Zm00001d000222","GO:0016021"
"7914","Zm00001d000222","GO:0016020"
"7915","Zm00001d048301","GO:0016874"
"7916","Zm00001d048301","GO:0016874"
"7917","Zm00001d033419","GO:0016874"
"7919","Zm00001d021456","GO:0009733"
"7920","Zm00001d031871","GO:0042626"
"7921","Zm00001d031871","GO:0016887"
"7922","Zm00001d031871","GO:0055085"
"7923","Zm00001d031871","GO:0005524"
"7924","Zm00001d031871","GO:0000166"
"7925","Zm00001d031871","GO:0016021"
"7926","Zm00001d031871","GO:0016020"
"7927","Zm00001d031871","GO:0060919"
"7928","Zm00001d031871","GO:0042626"
"7929","Zm00001d031871","GO:0016887"
"7930","Zm00001d031871","GO:0055085"
"7931","Zm00001d031871","GO:0005524"
"7932","Zm00001d031871","GO:0000166"
"7933","Zm00001d031871","GO:0016021"
"7934","Zm00001d031871","GO:0016020"
"7935","Zm00001d031871","GO:0060919"
"7936","Zm00001d031871","GO:0010328"
"7937","Zm00001d031871","GO:0010329"
"7938","Zm00001d031871","GO:0008361"
"7939","Zm00001d031871","GO:0009624"
"7940","Zm00001d031871","GO:0009637"
"7941","Zm00001d031871","GO:0009639"
"7942","Zm00001d031871","GO:0009640"
"7943","Zm00001d031871","GO:0009733"
"7944","Zm00001d031871","GO:0009926"
"7945","Zm00001d031871","GO:0009958"
"7946","Zm00001d031871","GO:0010315"
"7947","Zm00001d031871","GO:0043481"
"7948","Zm00001d031871","GO:0048443"
"7949","Zm00001d031871","GO:0005886"
"7950","Zm00001d031871","GO:0009506"
"7951","Zm00001d007180","GO:0004497"
"7952","Zm00001d007180","GO:0055114"
"7953","Zm00001d007180","GO:0016491"
"7954","Zm00001d007180","GO:0020037"
"7955","Zm00001d007180","GO:0016705"
"7956","Zm00001d007180","GO:0005506"
"7957","Zm00001d007180","GO:0046872"
"7958","Zm00001d027649","GO:0046872"
"7959","Zm00001d027649","GO:0008270"
"7960","Zm00001d027649","GO:0008270"
"7961","Zm00001d027649","GO:0008270"
"7962","Zm00001d027649","GO:0008270"
"7963","Zm00001d027649","GO:0008270"
"7964","Zm00001d027649","GO:0008270"
"7965","Zm00001d027649","GO:0046872"
"7966","Zm00001d027649","GO:0008270"
"7968","Zm00001d027649","GO:0008270"
"7969","Zm00001d037153","GO:0004190"
"7970","Zm00001d037153","GO:0006508"
"7971","Zm00001d037153","GO:0008233"
"7972","Zm00001d037153","GO:0004190"
"7973","Zm00001d037153","GO:0006508"
"7974","Zm00001d037153","GO:0008233"
"7975","Zm00001d025142","GO:0006950"
"7976","Zm00001d025142","GO:0016787"
"7978","Zm00001d032854","GO:0042744"
"7979","Zm00001d032854","GO:0006979"
"7980","Zm00001d032854","GO:0020037"
"7981","Zm00001d032854","GO:0098869"
"7982","Zm00001d032854","GO:0004601"
"7983","Zm00001d032854","GO:0005576"
"7984","Zm00001d032854","GO:0055114"
"7985","Zm00001d032854","GO:0016491"
"7986","Zm00001d032854","GO:0046872"
"7987","Zm00001d032854","GO:0042744"
"7988","Zm00001d032854","GO:0006979"
"7989","Zm00001d032854","GO:0020037"
"7990","Zm00001d032854","GO:0098869"
"7991","Zm00001d032854","GO:0004601"
"7992","Zm00001d032854","GO:0005576"
"7993","Zm00001d032854","GO:0055114"
"7994","Zm00001d032854","GO:0016491"
"7995","Zm00001d032854","GO:0046872"
"7996","Zm00001d002038","GO:1902358"
"7997","Zm00001d002038","GO:0008272"
"7998","Zm00001d002038","GO:0015116"
"7999","Zm00001d002038","GO:0008271"
"8000","Zm00001d002038","GO:0055085"
"8001","Zm00001d002038","GO:0016021"
"8002","Zm00001d002038","GO:0016020"
"8003","Zm00001d002038","GO:1902358"
"8004","Zm00001d002038","GO:0008272"
"8005","Zm00001d002038","GO:0015116"
"8006","Zm00001d002038","GO:0008271"
"8007","Zm00001d002038","GO:0055085"
"8008","Zm00001d002038","GO:0016021"
"8009","Zm00001d002038","GO:0016020"
"8010","Zm00001d002038","GO:1902358"
"8011","Zm00001d002038","GO:0008272"
"8012","Zm00001d002038","GO:0015116"
"8013","Zm00001d002038","GO:0008271"
"8014","Zm00001d002038","GO:0055085"
"8015","Zm00001d002038","GO:0016021"
"8016","Zm00001d002038","GO:0016020"
"8017","Zm00001d002038","GO:1902358"
"8018","Zm00001d002038","GO:0008272"
"8019","Zm00001d002038","GO:0015116"
"8020","Zm00001d002038","GO:0008271"
"8021","Zm00001d002038","GO:0055085"
"8022","Zm00001d002038","GO:0016021"
"8023","Zm00001d002038","GO:0016020"
"8024","Zm00001d046299","GO:0005634"
"8025","Zm00001d046299","GO:0043565"
"8026","Zm00001d046299","GO:0006355"
"8027","Zm00001d046299","GO:0003700"
"8028","Zm00001d046299","GO:0003677"
"8030","Zm00001d032688","GO:0009691"
"8031","Zm00001d032688","GO:0016829"
"8032","Zm00001d032688","GO:0016787"
"8033","Zm00001d032688","GO:0016829"
"8034","Zm00001d003668","GO:0006508"
"8035","Zm00001d003668","GO:0008233"
"8036","Zm00001d003668","GO:0004252"
"8037","Zm00001d003668","GO:0016787"
"8038","Zm00001d026300","GO:0031047"
"8039","Zm00001d026300","GO:0003676"
"8040","Zm00001d026300","GO:0031047"
"8041","Zm00001d026300","GO:0003676"
"8042","Zm00001d010662","GO:0016310"
"8043","Zm00001d010662","GO:0016301"
"8044","Zm00001d010662","GO:0016310"
"8045","Zm00001d010662","GO:0016301"
"8046","Zm00001d029635","GO:0016021"
"8047","Zm00001d029635","GO:0016020"
"8048","Zm00001d020516","GO:0005874"
"8049","Zm00001d020516","GO:0007018"
"8050","Zm00001d020516","GO:0008017"
"8051","Zm00001d020516","GO:0003777"
"8052","Zm00001d020516","GO:0003774"
"8053","Zm00001d020516","GO:0005524"
"8054","Zm00001d020516","GO:0000166"
"8055","Zm00001d020516","GO:0005874"
"8056","Zm00001d020516","GO:0007018"
"8057","Zm00001d020516","GO:0008017"
"8058","Zm00001d020516","GO:0003777"
"8059","Zm00001d020516","GO:0003774"
"8060","Zm00001d020516","GO:0005524"
"8061","Zm00001d020516","GO:0000166"
"8063","Zm00001d007166","GO:0007165"
"8064","Zm00001d007166","GO:0016310"
"8065","Zm00001d007166","GO:0016301"
"8066","Zm00001d007166","GO:0006468"
"8067","Zm00001d007166","GO:0005524"
"8068","Zm00001d007166","GO:0004674"
"8069","Zm00001d007166","GO:0004672"
"8070","Zm00001d007166","GO:0000166"
"8071","Zm00001d007166","GO:0016740"
"8072","Zm00001d007166","GO:0007165"
"8073","Zm00001d007166","GO:0016310"
"8074","Zm00001d007166","GO:0016301"
"8075","Zm00001d007166","GO:0006468"
"8076","Zm00001d007166","GO:0005524"
"8077","Zm00001d007166","GO:0004674"
"8078","Zm00001d007166","GO:0004672"
"8079","Zm00001d007166","GO:0000166"
"8080","Zm00001d007166","GO:0016740"
"8081","Zm00001d007166","GO:0007165"
"8082","Zm00001d007166","GO:0016310"
"8083","Zm00001d007166","GO:0016301"
"8084","Zm00001d007166","GO:0006468"
"8085","Zm00001d007166","GO:0005524"
"8086","Zm00001d007166","GO:0004674"
"8087","Zm00001d007166","GO:0004672"
"8088","Zm00001d007166","GO:0000166"
"8089","Zm00001d007166","GO:0016740"
"8090","Zm00001d007166","GO:0007165"
"8091","Zm00001d007166","GO:0016310"
"8092","Zm00001d007166","GO:0016301"
"8093","Zm00001d007166","GO:0006468"
"8094","Zm00001d007166","GO:0005524"
"8095","Zm00001d007166","GO:0004674"
"8096","Zm00001d007166","GO:0004672"
"8097","Zm00001d007166","GO:0000166"
"8098","Zm00001d007166","GO:0016740"
"8102","Zm00001d012438","GO:0016887"
"8103","Zm00001d012438","GO:0005524"
"8104","Zm00001d012438","GO:0000166"
"8105","Zm00001d012438","GO:0016020"
"8106","Zm00001d012438","GO:0016021"
"8107","Zm00001d038772","GO:0046872"
"8111","Zm00001d027749","GO:0009507"
"8112","Zm00001d027749","GO:1902358"
"8113","Zm00001d027749","GO:0008272"
"8114","Zm00001d027749","GO:0015116"
"8115","Zm00001d027749","GO:0008271"
"8116","Zm00001d027749","GO:0055085"
"8117","Zm00001d027749","GO:0016021"
"8118","Zm00001d027749","GO:0016020"
"8119","Zm00001d027749","GO:0009507"
"8120","Zm00001d027749","GO:1902358"
"8121","Zm00001d027749","GO:0008272"
"8122","Zm00001d027749","GO:0015116"
"8123","Zm00001d027749","GO:0008271"
"8124","Zm00001d027749","GO:0055085"
"8125","Zm00001d027749","GO:0016021"
"8126","Zm00001d027749","GO:0016020"
"8127","Zm00001d027749","GO:0009507"
"8128","Zm00001d027749","GO:1902358"
"8129","Zm00001d027749","GO:0008272"
"8130","Zm00001d027749","GO:0015116"
"8131","Zm00001d027749","GO:0008271"
"8132","Zm00001d027749","GO:0055085"
"8133","Zm00001d027749","GO:0016021"
"8134","Zm00001d027749","GO:0016020"
"8136","Zm00001d045138","GO:0016020"
"8137","Zm00001d045138","GO:0016798"
"8138","Zm00001d045138","GO:0016020"
"8139","Zm00001d045138","GO:0016798"
"8140","Zm00001d045138","GO:0016020"
"8141","Zm00001d045138","GO:0016798"
"8143","Zm00001d022315","GO:0003779"
"8144","Zm00001d022315","GO:0003779"
"8148","Zm00001d005748","GO:0007165"
"8149","Zm00001d005748","GO:0016310"
"8150","Zm00001d005748","GO:0016301"
"8151","Zm00001d005748","GO:0006468"
"8152","Zm00001d005748","GO:0005524"
"8153","Zm00001d005748","GO:0004674"
"8154","Zm00001d005748","GO:0004672"
"8155","Zm00001d005748","GO:0000166"
"8156","Zm00001d005748","GO:0016740"
"8157","Zm00001d005748","GO:0007165"
"8158","Zm00001d005748","GO:0016310"
"8159","Zm00001d005748","GO:0016301"
"8160","Zm00001d005748","GO:0006468"
"8161","Zm00001d005748","GO:0005524"
"8162","Zm00001d005748","GO:0004674"
"8163","Zm00001d005748","GO:0004672"
"8164","Zm00001d005748","GO:0000166"
"8165","Zm00001d005748","GO:0016740"
"8166","Zm00001d005748","GO:0007165"
"8167","Zm00001d005748","GO:0016310"
"8168","Zm00001d005748","GO:0016301"
"8169","Zm00001d005748","GO:0006468"
"8170","Zm00001d005748","GO:0005524"
"8171","Zm00001d005748","GO:0004674"
"8172","Zm00001d005748","GO:0004672"
"8173","Zm00001d005748","GO:0000166"
"8174","Zm00001d005748","GO:0016740"
"8175","Zm00001d005748","GO:0007165"
"8176","Zm00001d005748","GO:0016310"
"8177","Zm00001d005748","GO:0016301"
"8178","Zm00001d005748","GO:0006468"
"8179","Zm00001d005748","GO:0005524"
"8180","Zm00001d005748","GO:0004674"
"8181","Zm00001d005748","GO:0004672"
"8182","Zm00001d005748","GO:0000166"
"8183","Zm00001d005748","GO:0016740"
"8186","Zm00001d023372","GO:0030001"
"8187","Zm00001d023372","GO:0046872"
"8190","Zm00001d023372","GO:0030001"
"8191","Zm00001d023372","GO:0046872"
"8192","Zm00001d002119","GO:0042626"
"8193","Zm00001d002119","GO:0016887"
"8194","Zm00001d002119","GO:0055085"
"8195","Zm00001d002119","GO:0005524"
"8196","Zm00001d002119","GO:0000166"
"8197","Zm00001d002119","GO:0016021"
"8198","Zm00001d002119","GO:0016020"
"8199","Zm00001d002119","GO:0042626"
"8200","Zm00001d002119","GO:0016887"
"8201","Zm00001d002119","GO:0055085"
"8202","Zm00001d002119","GO:0005524"
"8203","Zm00001d002119","GO:0000166"
"8204","Zm00001d002119","GO:0016021"
"8205","Zm00001d002119","GO:0016020"
"8206","Zm00001d002119","GO:0042626"
"8207","Zm00001d002119","GO:0016887"
"8208","Zm00001d002119","GO:0055085"
"8209","Zm00001d002119","GO:0005524"
"8210","Zm00001d002119","GO:0000166"
"8211","Zm00001d002119","GO:0016021"
"8212","Zm00001d002119","GO:0016020"
"8213","Zm00001d002119","GO:0042626"
"8214","Zm00001d002119","GO:0016887"
"8215","Zm00001d002119","GO:0055085"
"8216","Zm00001d002119","GO:0005524"
"8217","Zm00001d002119","GO:0000166"
"8218","Zm00001d002119","GO:0016021"
"8219","Zm00001d002119","GO:0016020"
"8220","Zm00001d002119","GO:0042626"
"8221","Zm00001d002119","GO:0016887"
"8222","Zm00001d002119","GO:0055085"
"8223","Zm00001d002119","GO:0005524"
"8224","Zm00001d002119","GO:0000166"
"8225","Zm00001d002119","GO:0016021"
"8226","Zm00001d002119","GO:0016020"
"8227","Zm00001d002119","GO:0042626"
"8228","Zm00001d002119","GO:0016887"
"8229","Zm00001d002119","GO:0055085"
"8230","Zm00001d002119","GO:0005524"
"8231","Zm00001d002119","GO:0000166"
"8232","Zm00001d002119","GO:0016021"
"8233","Zm00001d002119","GO:0016020"
"8234","Zm00001d002119","GO:0042626"
"8235","Zm00001d002119","GO:0016887"
"8236","Zm00001d002119","GO:0055085"
"8237","Zm00001d002119","GO:0005524"
"8238","Zm00001d002119","GO:0000166"
"8239","Zm00001d002119","GO:0016021"
"8240","Zm00001d002119","GO:0016020"
"8241","Zm00001d002119","GO:0042626"
"8242","Zm00001d002119","GO:0016887"
"8243","Zm00001d002119","GO:0055085"
"8244","Zm00001d002119","GO:0005524"
"8245","Zm00001d002119","GO:0000166"
"8246","Zm00001d002119","GO:0016021"
"8247","Zm00001d002119","GO:0016020"
"8248","Zm00001d002119","GO:0042626"
"8249","Zm00001d002119","GO:0016887"
"8250","Zm00001d002119","GO:0055085"
"8251","Zm00001d002119","GO:0005524"
"8252","Zm00001d002119","GO:0000166"
"8253","Zm00001d002119","GO:0016021"
"8254","Zm00001d002119","GO:0016020"
"8255","Zm00001d002119","GO:0042626"
"8256","Zm00001d002119","GO:0016887"
"8257","Zm00001d002119","GO:0055085"
"8258","Zm00001d002119","GO:0005524"
"8259","Zm00001d002119","GO:0000166"
"8260","Zm00001d002119","GO:0016021"
"8261","Zm00001d002119","GO:0016020"
"8262","Zm00001d002119","GO:0042626"
"8263","Zm00001d002119","GO:0016887"
"8264","Zm00001d002119","GO:0055085"
"8265","Zm00001d002119","GO:0005524"
"8266","Zm00001d002119","GO:0000166"
"8267","Zm00001d002119","GO:0016021"
"8268","Zm00001d002119","GO:0016020"
"8269","Zm00001d002119","GO:0042626"
"8270","Zm00001d002119","GO:0016887"
"8271","Zm00001d002119","GO:0055085"
"8272","Zm00001d002119","GO:0005524"
"8273","Zm00001d002119","GO:0000166"
"8274","Zm00001d002119","GO:0016021"
"8275","Zm00001d002119","GO:0016020"
"8276","Zm00001d002119","GO:0042626"
"8277","Zm00001d002119","GO:0016887"
"8278","Zm00001d002119","GO:0055085"
"8279","Zm00001d002119","GO:0005524"
"8280","Zm00001d002119","GO:0000166"
"8281","Zm00001d002119","GO:0016021"
"8282","Zm00001d002119","GO:0016020"
"8283","Zm00001d002119","GO:0042626"
"8284","Zm00001d002119","GO:0016887"
"8285","Zm00001d002119","GO:0055085"
"8286","Zm00001d002119","GO:0005524"
"8287","Zm00001d002119","GO:0000166"
"8288","Zm00001d002119","GO:0016021"
"8289","Zm00001d002119","GO:0016020"
"8290","Zm00001d002119","GO:0042626"
"8291","Zm00001d002119","GO:0016887"
"8292","Zm00001d002119","GO:0055085"
"8293","Zm00001d002119","GO:0005524"
"8294","Zm00001d002119","GO:0000166"
"8295","Zm00001d002119","GO:0016021"
"8296","Zm00001d002119","GO:0016020"
"8297","Zm00001d002119","GO:0042626"
"8298","Zm00001d002119","GO:0016887"
"8299","Zm00001d002119","GO:0055085"
"8300","Zm00001d002119","GO:0005524"
"8301","Zm00001d002119","GO:0000166"
"8302","Zm00001d002119","GO:0016021"
"8303","Zm00001d002119","GO:0016020"
"8304","Zm00001d002119","GO:0042626"
"8305","Zm00001d002119","GO:0016887"
"8306","Zm00001d002119","GO:0055085"
"8307","Zm00001d002119","GO:0005524"
"8308","Zm00001d002119","GO:0000166"
"8309","Zm00001d002119","GO:0016021"
"8310","Zm00001d002119","GO:0016020"
"8311","Zm00001d016361","GO:0008270"
"8312","Zm00001d016361","GO:0043565"
"8313","Zm00001d016361","GO:0006355"
"8314","Zm00001d016361","GO:0003700"
"8315","Zm00001d003409","GO:0045944"
"8316","Zm00001d003409","GO:0000977"
"8317","Zm00001d003409","GO:0005634"
"8318","Zm00001d003409","GO:0006355"
"8319","Zm00001d003409","GO:0006351"
"8320","Zm00001d003409","GO:0003677"
"8321","Zm00001d003409","GO:0046983"
"8322","Zm00001d023462","GO:0006269"
"8323","Zm00001d023462","GO:0003896"
"8324","Zm00001d023462","GO:0051539"
"8325","Zm00001d023462","GO:0051536"
"8326","Zm00001d023462","GO:0006260"
"8327","Zm00001d023462","GO:0016779"
"8328","Zm00001d023462","GO:0003899"
"8329","Zm00001d023462","GO:0016740"
"8330","Zm00001d023462","GO:0046872"
"8331","Zm00001d023462","GO:0003677"
"8332","Zm00001d023462","GO:0006269"
"8333","Zm00001d023462","GO:0003896"
"8334","Zm00001d023462","GO:0051539"
"8335","Zm00001d023462","GO:0051536"
"8336","Zm00001d023462","GO:0006260"
"8337","Zm00001d023462","GO:0016779"
"8338","Zm00001d023462","GO:0003899"
"8339","Zm00001d023462","GO:0016740"
"8340","Zm00001d023462","GO:0046872"
"8341","Zm00001d023462","GO:0003677"
"8342","Zm00001d017643","GO:0006470"
"8343","Zm00001d017643","GO:0043169"
"8344","Zm00001d017643","GO:0004722"
"8345","Zm00001d017643","GO:0006470"
"8346","Zm00001d017643","GO:0043169"
"8347","Zm00001d017643","GO:0004722"
"8348","Zm00001d017643","GO:0006470"
"8349","Zm00001d017643","GO:0043169"
"8350","Zm00001d017643","GO:0016787"
"8351","Zm00001d017643","GO:0004722"
"8352","Zm00001d017643","GO:0004721"
"8353","Zm00001d017643","GO:0046872"
"8354","Zm00001d017643","GO:0003824"
"8355","Zm00001d017643","GO:0006470"
"8356","Zm00001d017643","GO:0043169"
"8357","Zm00001d017643","GO:0016787"
"8358","Zm00001d017643","GO:0004722"
"8359","Zm00001d017643","GO:0004721"
"8360","Zm00001d017643","GO:0046872"
"8361","Zm00001d017643","GO:0003824"
"8363","Zm00001d021461","GO:1902600"
"8364","Zm00001d021461","GO:0015299"
"8365","Zm00001d021461","GO:0055085"
"8366","Zm00001d021461","GO:0006812"
"8367","Zm00001d021461","GO:0016021"
"8368","Zm00001d021461","GO:0016020"
"8369","Zm00001d021461","GO:1902600"
"8370","Zm00001d021461","GO:0015299"
"8371","Zm00001d021461","GO:0055085"
"8372","Zm00001d021461","GO:0006812"
"8373","Zm00001d021461","GO:0016021"
"8374","Zm00001d021461","GO:0016020"
"8375","Zm00001d020378","GO:0046856"
"8376","Zm00001d020378","GO:0016787"
"8377","Zm00001d020378","GO:0046856"
"8378","Zm00001d020378","GO:0016787"
"8379","Zm00001d026377","GO:0022857"
"8380","Zm00001d026377","GO:0005215"
"8381","Zm00001d026377","GO:0055085"
"8382","Zm00001d026377","GO:0016021"
"8383","Zm00001d026377","GO:0016020"
"8384","Zm00001d023737","GO:0006950"
"8385","Zm00001d023737","GO:0006950"
"8386","Zm00001d013261","GO:0008234"
"8387","Zm00001d013261","GO:0006508"
"8388","Zm00001d013261","GO:0008233"
"8389","Zm00001d013261","GO:0016787"
"8390","Zm00001d045660","GO:0006633"
"8391","Zm00001d045660","GO:0016747"
"8392","Zm00001d045660","GO:0008152"
"8393","Zm00001d045660","GO:0016020"
"8394","Zm00001d045660","GO:0003824"
"8395","Zm00001d045660","GO:0006633"
"8396","Zm00001d045660","GO:0016747"
"8397","Zm00001d045660","GO:0008152"
"8398","Zm00001d045660","GO:0016020"
"8399","Zm00001d045660","GO:0003824"
"8400","Zm00001d033139","GO:0004497"
"8401","Zm00001d033139","GO:0055114"
"8402","Zm00001d033139","GO:0016491"
"8403","Zm00001d033139","GO:0020037"
"8404","Zm00001d033139","GO:0016705"
"8405","Zm00001d033139","GO:0005506"
"8406","Zm00001d033139","GO:0046872"
"8408","Zm00001d005032","GO:1902600"
"8409","Zm00001d005032","GO:0015299"
"8410","Zm00001d005032","GO:0055085"
"8411","Zm00001d005032","GO:0006812"
"8412","Zm00001d005032","GO:0016021"
"8413","Zm00001d005032","GO:0016020"
"8414","Zm00001d008837","GO:0004497"
"8415","Zm00001d008837","GO:0055114"
"8416","Zm00001d008837","GO:0016491"
"8417","Zm00001d008837","GO:0020037"
"8418","Zm00001d008837","GO:0016705"
"8419","Zm00001d008837","GO:0005506"
"8420","Zm00001d008837","GO:0046872"
"8421","Zm00001d016857","GO:0016021"
"8422","Zm00001d016857","GO:0016020"
"8423","Zm00001d042307","GO:0016021"
"8424","Zm00001d042307","GO:0016020"
"8425","Zm00001d045804","GO:0005622"
"8426","Zm00001d045804","GO:0008270"
"8427","Zm00001d045804","GO:0005622"
"8428","Zm00001d045804","GO:0008270"
"8429","Zm00001d045804","GO:0005622"
"8430","Zm00001d045804","GO:0008270"
"8431","Zm00001d045804","GO:0005622"
"8432","Zm00001d045804","GO:0008270"
"8433","Zm00001d045804","GO:0005622"
"8434","Zm00001d045804","GO:0008270"
"8435","Zm00001d045804","GO:0005634"
"8436","Zm00001d045804","GO:0005622"
"8437","Zm00001d045804","GO:0008270"
"8438","Zm00001d045804","GO:0005634"
"8439","Zm00001d045804","GO:0005622"
"8440","Zm00001d045804","GO:0008270"
"8441","Zm00001d045804","GO:0005634"
"8442","Zm00001d045804","GO:0005622"
